"['cystine', 'methyl']","['Chemical', 'pobj', 'prep', 'pobj', 'compound', 'compound', 'Chemical']"
"['choline', 'cystine']","['Chemical', 'conj', 'Chemical']"
"['cupric_sulfate', 'cupric_sulfate']","['Chemical', 'pobj', 'prep', 'ROOT', 'appos', 'prep', 'pobj', 'Chemical']"
"['cupric_sulfate', 'cupric_sulfate']","['Chemical', 'pobj', 'prep', 'ROOT', 'appos', 'prep', 'pobj', 'Chemical']"
"['Cortisone', 'cortisone']","['Chemical', 'ROOT', 'conj', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'compound', 'Chemical']"
"['Cortisone', 'cortisone']","['Chemical', 'ROOT', 'conj', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'compound', 'Chemical']"
"['vitamin_B6', 'amino_acid']","['Chemical', 'prep', 'ROOT', 'prep', 'pobj', 'amod', 'Chemical']"
"['chloramphenicol', 'propylene_glycol']","['Chemical', 'prep', 'pobj', 'Chemical']"
"['methedrine', 'sodium_amytal']","['Chemical', 'conj', 'Chemical']"
"['amino_acid', 'amino_acids']","['Chemical', 'amod', 'pobj', 'prep', 'nsubj', 'ROOT', 'Chemical']"
"['homocystine', 'choline']","['Chemical', 'conj', 'Chemical']"
"['Nitrogen', 'L__and_DL_lysine']","['Chemical', 'nsubj', 'ROOT', 'prep', 'pobj', 'Chemical']"
"['Nitrogen', 'arginine']","['Chemical', 'nsubj', 'ROOT', 'conj', 'prep', 'pobj', 'Chemical']"
"['L__and_DL_lysine', 'arginine']","['Chemical', 'prep', 'ROOT', 'conj', 'prep', 'pobj', 'Chemical']"
"['Nitrogen', 'L__and_DL_lysine']","['Chemical', 'nsubj', 'ROOT', 'prep', 'pobj', 'Chemical']"
"['Nitrogen', 'arginine']","['Chemical', 'nsubj', 'ROOT', 'conj', 'prep', 'pobj', 'Chemical']"
"['L__and_DL_lysine', 'arginine']","['Chemical', 'prep', 'ROOT', 'conj', 'prep', 'pobj', 'Chemical']"
"['Nitrogen', 'L__and_DL_lysine']","['Chemical', 'nsubj', 'ROOT', 'prep', 'pobj', 'Chemical']"
"['Methionine', 'selenium']","['Chemical', 'conj', 'Chemical']"
"['Methionine', 'selenium']","['Chemical', 'conj', 'Chemical']"
"['B_vitamins', 'cobalt']","['Chemical', 'prep', 'pobj', 'nmod', 'Chemical']"
"['B_vitamins', 'vitamin_B12']","['Chemical', 'prep', 'ROOT', 'prep', 'pobj', 'prep', 'pobj', 'Chemical']"
"['cobalt', 'vitamin_B12']","['Chemical', 'pobj', 'prep', 'pobj', 'prep', 'ROOT', 'prep', 'pobj', 'prep', 'pobj', 'Chemical']"
"['B_vitamins', 'cobalt']","['Chemical', 'prep', 'pobj', 'nmod', 'Chemical']"
"['B_vitamins', 'vitamin_B12']","['Chemical', 'prep', 'ROOT', 'prep', 'pobj', 'prep', 'pobj', 'Chemical']"
"['cobalt', 'vitamin_B12']","['Chemical', 'pobj', 'prep', 'pobj', 'prep', 'ROOT', 'prep', 'pobj', 'prep', 'pobj', 'Chemical']"
"['B_vitamins', 'cobalt']","['Chemical', 'prep', 'pobj', 'nmod', 'Chemical']"
"['terramycin', 'certain_phenylarsonic_acid']","['Chemical', 'prep', 'ROOT', 'conj', 'Chemical']"
"['terramycin', 'certain_phenylarsonic_acid']","['Chemical', 'prep', 'ROOT', 'conj', 'Chemical']"
"['terramycin', 'certain_phenylarsonic_acid']","['Chemical', 'prep', 'ROOT', 'conj', 'Chemical']"
"['alcohol', 'tetraethylthiuramdisulphide']","['Chemical', 'prep', 'nsubj', 'prep', 'pobj', 'conj', 'Chemical']"
"['phenacetylurea', 'phenurone']","['Chemical', 'appos', 'Chemical']"
"['barbiturate', 'tetraethylthiuram_disulphide']","['Chemical', 'pobj', 'prep', 'dobj', 'prep', 'pobj', 'Chemical']"
"['hydrocyanic_acid', 'chlorodyne']","['Chemical', 'pobj', 'prep', 'pobj', 'Chemical']"
"['ascaridole', 'chenopodium']","['Chemical', 'prep', 'pobj', 'prep', 'pobj', 'Chemical']"
"['ascaridole', 'chenopodium']","['Chemical', 'prep', 'conj', 'pobj', 'prep', 'pobj', 'prep', 'pobj', 'Chemical']"
"['chenopodium', 'chenopodium']","['Chemical', 'prep', 'pobj', 'prep', 'conj', 'pobj', 'prep', 'pobj', 'prep', 'pobj', 'Chemical']"
"['ascaridole', 'chenopodium']","['Chemical', 'prep', 'pobj', 'prep', 'pobj', 'Chemical']"
"['Digitalis_glycosides', 'chloroform']","['Chemical', 'conj', 'prep', 'pobj', 'amod', 'npadvmod', 'Chemical']"
"['Digitalis_glycosides', 'digitalis']","['Chemical', 'conj', 'prep', 'pobj', 'prep', 'pobj', 'Chemical']"
"['chloroform', 'digitalis']","['Chemical', 'amod', 'pobj', 'prep', 'pobj', 'Chemical']"
"['Digitalis_glycosides', 'digitalis']","['Chemical', 'conj', 'prep', 'pobj', 'prep', 'pobj', 'Chemical']"
"['Neovitamin_A', 'vitamin_A_alcohol']","['Chemical', 'conj', 'Chemical']"
"['Neovitamin_A', 'vitamin_A']","['Chemical', 'conj', 'advmod', 'Chemical']"
"['vitamin_A_alcohol', 'vitamin_A']","['Chemical', 'ROOT', 'conj', 'advmod', 'Chemical']"
"['Neovitamin_A', 'vitamin_A_alcohol']","['Chemical', 'conj', 'Chemical']"
"['dimercaprol', '2:3_dimercaptopropanol']","['Chemical', 'appos', 'Chemical']"
"['dimercaprol', '2:3_dimercaptopropanol']","['Chemical', 'appos', 'Chemical']"
"['sodium', 'potassium']","['Chemical', 'conj', 'Chemical']"
"['adrenaline', 'noradrenaline']","['Chemical', 'prep', 'ROOT', 'conj', 'Chemical']"
"['adrenaline', 'noradrenaline']","['Chemical', 'prep', 'ROOT', 'conj', 'Chemical']"
"['adrenaline', 'noradrenaline']","['Chemical', 'prep', 'ROOT', 'conj', 'Chemical']"
"['adrenaline', 'antihistamine']","['Chemical', 'conj', 'Chemical']"
"['adrenaline', 'ethyleneimine']","['Chemical', 'ROOT', 'prep', 'pobj', 'Chemical']"
"['antihistamine', 'ethyleneimine']","['Chemical', 'amod', 'ROOT', 'prep', 'pobj', 'Chemical']"
"['adrenaline', 'antihistamine']","['Chemical', 'conj', 'Chemical']"
"['adrenaline', 'noradrenaline']","['Chemical', 'conj', 'Chemical']"
"['adrenaline', 'noradrenaline']","['Chemical', 'conj', 'Chemical']"
"['choline_aryl_ethers', 'amine']","['Chemical', 'prep', 'pobj', 'prep', 'pobj', 'amod', 'Chemical']"
"['potassium', 'tetraphenylborate']","['Chemical', 'prep', 'ROOT', 'prep', 'pobj', 'Chemical']"
"['isonicotinic_acid_hydrazide', 'histamine']","['Chemical', 'prep', 'ROOT', 'prep', 'pobj', 'compound', 'Chemical']"
"['Ammonium', 'potassium']","['Chemical', 'conj', 'Chemical']"
"['Ammonium', 'potassium']","['Chemical', 'conj', 'Chemical']"
"['Wi', 'Ni']","['Chemical', 'amod', 'compound', 'Chemical']"
"['carbon_dioxide', 'lactic_acid']","['Chemical', 'conj', 'Chemical']"
"['carbon_dioxide', 'lactic_acid']","['Chemical', 'conj', 'Chemical']"
"['dinitrophenols', 'organophosphorus']","['Chemical', 'conj', 'Chemical']"
"['Sulphone', 'sulphone']","['Chemical', 'ROOT', 'prep', 'pobj', 'prep', 'pobj', 'prep', 'pobj', 'compound', 'Chemical']"
"['iodine', 'choline']","['Chemical', 'amod', 'conj', 'pobj', 'Chemical']"
"['ethyl_alcohol', 'alcohol']","['Chemical', 'prep', 'ROOT', 'prep', 'pobj', 'conj', 'conj', 'prep', 'pobj', 'Chemical']"
"['ethyl_alcohol', 'alcohol']","['Chemical', 'prep', 'ROOT', 'prep', 'pobj', 'conj', 'conj', 'prep', 'pobj', 'Chemical']"
"['testosterone_propionate', 'vitamin_D2']","['Chemical', 'prep', 'ROOT', 'conj', 'Chemical']"
"['testosterone_propionate', 'vitamin_D2']","['Chemical', 'prep', 'ROOT', 'conj', 'Chemical']"
"['khellin', 'aminophylline']","['Chemical', 'conj', 'Chemical']"
"['khellin', 'papaverine']","['Chemical', 'conj', 'conj', 'Chemical']"
"['aminophylline', 'papaverine']","['Chemical', 'conj', 'Chemical']"
"['khellin', 'aminophylline']","['Chemical', 'conj', 'Chemical']"
"['khellin', 'papaverine']","['Chemical', 'conj', 'conj', 'Chemical']"
"['aminophylline', 'papaverine']","['Chemical', 'conj', 'Chemical']"
"['khellin', 'aminophylline']","['Chemical', 'conj', 'Chemical']"
"['pyramidon', 'cortisone']","['Chemical', 'prep', 'nsubj', 'ROOT', 'prep', 'pobj', 'Chemical']"
"['streptomycin', 'solvoteben']","['Chemical', 'conj', 'Chemical']"
"['plenosol', 'urethane']","['Chemical', 'conj', 'Chemical']"
"['plenosol', 'urethane']","['Chemical', 'conj', 'Chemical']"
"['lactose', 'glucose']","['Chemical', 'conj', 'Chemical']"
"['lactose', 'galactose']","['Chemical', 'conj', 'conj', 'Chemical']"
"['glucose', 'galactose']","['Chemical', 'conj', 'Chemical']"
"['lactose', 'glucose']","['Chemical', 'conj', 'Chemical']"
"['lactose', 'galactose']","['Chemical', 'conj', 'conj', 'Chemical']"
"['glucose', 'galactose']","['Chemical', 'conj', 'Chemical']"
"['lactose', 'glucose']","['Chemical', 'conj', 'Chemical']"
"['Chloramphenicol', 'aureomycin']","['Chemical', 'ROOT', 'punct', 'intj', 'Chemical']"
"['Chloramphenicol', 'terramycin']","['Chemical', 'ROOT', 'Chemical']"
"['aureomycin', 'terramycin']","['Chemical', 'punct', 'ROOT', 'Chemical']"
"['Chloramphenicol', 'aureomycin']","['Chemical', 'ROOT', 'punct', 'intj', 'Chemical']"
"['monoethanol', 'nicotinate']","['Chemical', 'pobj', 'Chemical']"
"['monoethanol', 'nicotinate']","['Chemical', 'pobj', 'Chemical']"
"['phosphorus', 'potassium']","['Chemical', 'conj', 'Chemical']"
"['phosphorus', 'potassium']","['Chemical', 'conj', 'Chemical']"
"['cortisone', 'streptomycin']","['Chemical', 'conj', 'Chemical']"
"['cortisone', 'cortisone']","['Chemical', 'conj', 'conj', 'amod', 'Chemical']"
"['cortisone', 'streptomycin']","['Chemical', 'conj', 'conj', 'Chemical']"
"['streptomycin', 'cortisone']","['Chemical', 'conj', 'amod', 'Chemical']"
"['streptomycin', 'streptomycin']","['Chemical', 'conj', 'Chemical']"
"['cortisone', 'streptomycin']","['Chemical', 'conj', 'Chemical']"
"['cortisone', 'cortisone']","['Chemical', 'conj', 'conj', 'amod', 'Chemical']"
"['cortisone', 'streptomycin']","['Chemical', 'conj', 'conj', 'Chemical']"
"['streptomycin', 'cortisone']","['Chemical', 'conj', 'amod', 'Chemical']"
"['streptomycin', 'streptomycin']","['Chemical', 'conj', 'Chemical']"
"['cortisone', 'streptomycin']","['Chemical', 'conj', 'Chemical']"
"['cortisone', 'cortisone']","['Chemical', 'conj', 'conj', 'amod', 'Chemical']"
"['cortisone', 'streptomycin']","['Chemical', 'conj', 'conj', 'Chemical']"
"['streptomycin', 'cortisone']","['Chemical', 'conj', 'amod', 'Chemical']"
"['streptomycin', 'streptomycin']","['Chemical', 'conj', 'Chemical']"
"['cortisone', 'streptomycin']","['Chemical', 'conj', 'Chemical']"
"['cortisone', 'cortisone']","['Chemical', 'conj', 'conj', 'amod', 'Chemical']"
"['streptomycin', 'cortisone']","['Chemical', 'conj', 'amod', 'Chemical']"
"['cortisone', 'streptomycin']","['Chemical', 'conj', 'Chemical']"
"['streptomycin', 'viomycin']","['Chemical', 'conj', 'Chemical']"
"['streptomycin', 'viomycin']","['Chemical', 'conj', 'Chemical']"
"['Aminopterin', 'folic_acid']","['Chemical', 'prep', 'pobj', 'prep', 'pobj', 'conj', 'appos', 'Chemical']"
